eventID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionProtocols	assertionProtocolID
BROKE_WEST_RMT_040	BROKE_WEST_RMT_040_sol_elev	Solar elevation				7.6691401991	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_041	BROKE_WEST_RMT_041_sol_elev	Solar elevation				9.582798146	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_042	BROKE_WEST_RMT_042_sol_elev	Solar elevation				35.443557014	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_043	BROKE_WEST_RMT_043_sol_elev	Solar elevation				15.175839371	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_044	BROKE_WEST_RMT_044_sol_elev	Solar elevation				-4.0381256074	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_045	BROKE_WEST_RMT_045_sol_elev	Solar elevation				-5.2122863811	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_046	BROKE_WEST_RMT_046_sol_elev	Solar elevation				-1.5947783927	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_047	BROKE_WEST_RMT_047_sol_elev	Solar elevation				-9.4489311454	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_048	BROKE_WEST_RMT_048_sol_elev	Solar elevation				30.337916005	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_049	BROKE_WEST_RMT_049_sol_elev	Solar elevation				43.969475588	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_050	BROKE_WEST_RMT_050_sol_elev	Solar elevation				-10.735301836	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_051	BROKE_WEST_RMT_051_sol_elev	Solar elevation				23.660256937	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_052	BROKE_WEST_RMT_052_sol_elev	Solar elevation				20.559182063	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_053	BROKE_WEST_RMT_053_sol_elev	Solar elevation				-8.4127210504	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_054	BROKE_WEST_RMT_054_sol_elev	Solar elevation				25.992771105	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_055	BROKE_WEST_RMT_055_sol_elev	Solar elevation				39.177959985	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_056	BROKE_WEST_RMT_056_sol_elev	Solar elevation				37.133187865	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_057	BROKE_WEST_RMT_057_sol_elev	Solar elevation				35.30048279	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_058	BROKE_WEST_RMT_058_sol_elev	Solar elevation				31.946635191	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_059	BROKE_WEST_RMT_059_sol_elev	Solar elevation				1.6433201689	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_060	BROKE_WEST_RMT_060_sol_elev	Solar elevation				-6.1712947155	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_061	BROKE_WEST_RMT_061_sol_elev	Solar elevation				11.180775436	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_062	BROKE_WEST_RMT_062_sol_elev	Solar elevation				41.62917505	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_063	BROKE_WEST_RMT_063_sol_elev	Solar elevation				39.478557404	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_064	BROKE_WEST_RMT_064_sol_elev	Solar elevation				23.19305656	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_065	BROKE_WEST_RMT_065_sol_elev	Solar elevation				19.612852178	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_066	BROKE_WEST_RMT_066_sol_elev	Solar elevation				-10.543121213	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_067	BROKE_WEST_RMT_067_sol_elev	Solar elevation				-6.609392666	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_068	BROKE_WEST_RMT_068_sol_elev	Solar elevation				31.561858858	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_069	BROKE_WEST_RMT_069_sol_elev	Solar elevation				25.680017058	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_070	BROKE_WEST_RMT_070_sol_elev	Solar elevation				22.058409785	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_071	BROKE_WEST_RMT_071_sol_elev	Solar elevation				0.031693508421	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_072	BROKE_WEST_RMT_072_sol_elev	Solar elevation				23.152200257	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_073	BROKE_WEST_RMT_073_sol_elev	Solar elevation				27.233614829	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_074	BROKE_WEST_RMT_074_sol_elev	Solar elevation				28.481846342	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_075	BROKE_WEST_RMT_075_sol_elev	Solar elevation				27.059085053	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_076	BROKE_WEST_RMT_076_sol_elev	Solar elevation				25.405251615	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_077	BROKE_WEST_RMT_077_sol_elev	Solar elevation				-0.16448817388	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_078	BROKE_WEST_RMT_078_sol_elev	Solar elevation				-3.8259483127	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_079	BROKE_WEST_RMT_079_sol_elev	Solar elevation				-7.243913817	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_080	BROKE_WEST_RMT_080_sol_elev	Solar elevation				25.391665814	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_081	BROKE_WEST_RMT_081_sol_elev	Solar elevation				35.139099486	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_082	BROKE_WEST_RMT_082_sol_elev	Solar elevation				23.198870748	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_083	BROKE_WEST_RMT_083_sol_elev	Solar elevation				37.202799398	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_084	BROKE_WEST_RMT_084_sol_elev	Solar elevation				37.126121561	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_085	BROKE_WEST_RMT_085_sol_elev	Solar elevation				-11.826744968	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_086	BROKE_WEST_RMT_086_sol_elev	Solar elevation				32.373664061	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_087	BROKE_WEST_RMT_087_sol_elev	Solar elevation				25.067879509	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_088	BROKE_WEST_RMT_088_sol_elev	Solar elevation				39.236172953	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_089	BROKE_WEST_RMT_089_sol_elev	Solar elevation				39.560562675	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_090	BROKE_WEST_RMT_090_sol_elev	Solar elevation				5.0140291773	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_091	BROKE_WEST_RMT_091_sol_elev	Solar elevation				-7.9951417787	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_092	BROKE_WEST_RMT_092_sol_elev	Solar elevation				-9.4573002577	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_093	BROKE_WEST_RMT_093_sol_elev	Solar elevation				-4.0947533597	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_094	BROKE_WEST_RMT_094_sol_elev	Solar elevation				20.39809119	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_095	BROKE_WEST_RMT_095_sol_elev	Solar elevation				24.212855519	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_096	BROKE_WEST_RMT_096_sol_elev	Solar elevation				27.653913598	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_097	BROKE_WEST_RMT_097_sol_elev	Solar elevation				1.5858961951	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_098	BROKE_WEST_RMT_098_sol_elev	Solar elevation				34.589068932000004	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_099	BROKE_WEST_RMT_099_sol_elev	Solar elevation				35.804010422	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_100	BROKE_WEST_RMT_100_sol_elev	Solar elevation				35.677552459	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_101	BROKE_WEST_RMT_101_sol_elev	Solar elevation				-9.6674281288	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_102	BROKE_WEST_RMT_102_sol_elev	Solar elevation				9.7824031362	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_103	BROKE_WEST_RMT_103_sol_elev	Solar elevation				17.806720587	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_104	BROKE_WEST_RMT_104_sol_elev	Solar elevation				32.715983675	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_105	BROKE_WEST_RMT_105_sol_elev	Solar elevation				19.925735749	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_106	BROKE_WEST_RMT_106_sol_elev	Solar elevation				7.296878056	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_107	BROKE_WEST_RMT_107_sol_elev	Solar elevation				-1.6462065723	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_108	BROKE_WEST_RMT_108_sol_elev	Solar elevation				19.421820559	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_109	BROKE_WEST_RMT_109_sol_elev	Solar elevation				37.074888414	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_110	BROKE_WEST_RMT_110_sol_elev	Solar elevation				12.654432996	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_111	BROKE_WEST_RMT_111_sol_elev	Solar elevation				-12.843810143	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_112	BROKE_WEST_RMT_112_sol_elev	Solar elevation				6.470559625	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_113	BROKE_WEST_RMT_113_sol_elev	Solar elevation				-8.8911375869	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_114	BROKE_WEST_RMT_114_sol_elev	Solar elevation				13.971553404	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_115	BROKE_WEST_RMT_115_sol_elev	Solar elevation				30.305585352	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_116	BROKE_WEST_RMT_116_sol_elev	Solar elevation				-6.8850291229	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_117	BROKE_WEST_RMT_117_sol_elev	Solar elevation				-7.4536447158	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_118	BROKE_WEST_RMT_118_sol_elev	Solar elevation				9.3234886168	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_119	BROKE_WEST_RMT_119_sol_elev	Solar elevation				24.101830956	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_120	BROKE_WEST_RMT_120_sol_elev	Solar elevation				32.356340804	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_121	BROKE_WEST_RMT_121_sol_elev	Solar elevation				28.510212578	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_122	BROKE_WEST_RMT_122_sol_elev	Solar elevation				10.952645948	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_123	BROKE_WEST_RMT_123_sol_elev	Solar elevation				-5.6153843973	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_124	BROKE_WEST_RMT_124_sol_elev	Solar elevation				23.587978237	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_125	BROKE_WEST_RMT_125_sol_elev	Solar elevation				12.957576014	deg	http://vocab.nerc.ac.uk/collection/P06/current/UAAA/	solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_001	BROKE_WEST_RMT_001_sol_dayl	daylength				0.76791319252			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_002	BROKE_WEST_RMT_002_sol_dayl	daylength				0.76394584827			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_003	BROKE_WEST_RMT_003_sol_dayl	daylength				0.76386120819			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_004	BROKE_WEST_RMT_004_sol_dayl	daylength				0.76054041011			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_005	BROKE_WEST_RMT_005_sol_dayl	daylength				0.77654813648			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_006	BROKE_WEST_RMT_006_sol_dayl	daylength				0.79282214495			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_007	BROKE_WEST_RMT_007_sol_dayl	daylength				0.80059544696			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_008	BROKE_WEST_RMT_008_sol_dayl	daylength				0.82381518885			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_009	BROKE_WEST_RMT_009_sol_dayl	daylength				0.82794811177			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_010	BROKE_WEST_RMT_010_sol_dayl	daylength				0.8435355593			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_011	BROKE_WEST_RMT_011_sol_dayl	daylength				0.87647493904			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_012	BROKE_WEST_RMT_012_sol_dayl	daylength				0.87607425669			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_013	BROKE_WEST_RMT_013_sol_dayl	daylength				0.89826152224			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_014	BROKE_WEST_RMT_014_sol_dayl	daylength				0.89850738714			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_015	BROKE_WEST_RMT_015_sol_dayl	daylength				0.89851416419			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_016	BROKE_WEST_RMT_016_sol_dayl	daylength				0.89891277225			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_017	BROKE_WEST_RMT_017_sol_dayl	daylength				0.89590372829			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_018	BROKE_WEST_RMT_018_sol_dayl	daylength				0.90533456109			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_019	BROKE_WEST_RMT_019_sol_dayl	daylength				0.9159064402			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_020	BROKE_WEST_RMT_020_sol_dayl	daylength				0.91879422285			solar azimuth, elevation and day length	light_conditions
BROKE_WEST_RMT_021	BROKE_WEST_RMT_021_sol_dayl	daylength				0.92583158217			solar azimuth, elevation and day length	light_conditions
