materialEntityID	eventID	materialCategory	materialEntityType	collectedBy	collectedByID	preparations	disposition	materialEntityRemarks	evidenceForOccurrenceID	derivedFromMaterialEntityID	derivationType	verbatimIdentification	identifiedBy	identifiedByID	identificationRemarks	taxonID	scientificName	taxonRank
AAV3FF_00039_stomach_086_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_087_Other	BROKE_WEST_RMT_022_RMT8		stomachContent - other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	strange spiny thing => Meroplankton larva?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_088_Euphausia superba	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Metanauplius II	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_089_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	front part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_090_Mucus	BROKE_WEST_RMT_022_RMT8		stomachContent - mucus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_091_Crustecean	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Crustacean remainders	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Crustecean	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_092_Scaphocalanus vervoorti	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	specimen got lost	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Scaphocalanus vervoorti	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_093_Amphipod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	check if harpacticoid	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Amphipod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_094_Other	BROKE_WEST_RMT_022_RMT8		stomachContent - other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Egg? Eye lense? Parasites?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_095_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_096_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	rear part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_097_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	rear part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_098_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_099_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	front part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_100_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_101_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_102_other	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	gills (?)	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_103_Crustecean	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Crustacean remains	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Crustecean	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_104_Other	BROKE_WEST_RMT_022_RMT8		stomachContent - other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Appendicularian? - Can they be this small?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_105_Primno macropa	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_106_Euphausia superba	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_107_Euphausia superba	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_108_larval euphausiid	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Furcilia / calypt tail	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	larval euphausiid	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_109_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_110_Undinella sp.	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Undinella sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_111_Mucus	BROKE_WEST_RMT_022_RMT8		stomachContent - mucus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036_stomach_112_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Copepod remains	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00036	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_113_Primno macropa	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Pereonites I, II nor fused; large subchela on P5 with 3 large teeth; all other P simple; small rostrum; residual ANT; possible alternative: P. Latreilli	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_114_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Copepodite; cf. M. gerlachei	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_115_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	head	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_116_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	squeezed; tail off; 0.55 mm	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_117_Stephos longipes	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	sturdy body shape with short urosome; Ur: 2=3=4=Sgan; fat Sgan	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Stephos longipes	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_118_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_119_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_120_Hyperiid	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Hyperiid	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_121_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail crumpled	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_122_Primno macropa	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_123_Ctenocalanus vanus	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Ctenocalanus vanus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_124_Ctenocalanus vanus	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Prosoma crumpled	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Ctenocalanus vanus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_125_Ctenocalanus vanus	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Ctenocalanus vanus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_126_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail broken	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_127_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Cf. O. Similis	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024_stomach_128_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Cf. C. vanus	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00024	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
