materialEntityID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI
AAV3FF_00286	AAV3FF_00286_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00287	AAV3FF_00287_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			49	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00288	AAV3FF_00288_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			22	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00289	AAV3FF_00289_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			37	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00290	AAV3FF_00290_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00291	AAV3FF_00291_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00292	AAV3FF_00292_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00293	AAV3FF_00293_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			23	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00294	AAV3FF_00294_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			23	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00295	AAV3FF_00295_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			23	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00296	AAV3FF_00296_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00303	AAV3FF_00303_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			20	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00304	AAV3FF_00304_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			22	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00305	AAV3FF_00305_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			42	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00310	AAV3FF_00310_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			57	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00311	AAV3FF_00311_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			50	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00314	AAV3FF_00314_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			45	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00315	AAV3FF_00315_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			49	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00317	AAV3FF_00317_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			105	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00318	AAV3FF_00318_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			108	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00321	AAV3FF_00321_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			61	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00322	AAV3FF_00322_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			57	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00323	AAV3FF_00323_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			38	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00324	AAV3FF_00324_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			107	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00325	AAV3FF_00325_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			63	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00326	AAV3FF_00326_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00327	AAV3FF_00327_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			44	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00328	AAV3FF_00328_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			66	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00329	AAV3FF_00329_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			66	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00330	AAV3FF_00330_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			69	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00331	AAV3FF_00331_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			84	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00332	AAV3FF_00332_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			94	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00335	AAV3FF_00335_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			60	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00336	AAV3FF_00336_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			134	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00337	AAV3FF_00337_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			141	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00338	AAV3FF_00338_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			130	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00339	AAV3FF_00339_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00340	AAV3FF_00340_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			54	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00341	AAV3FF_00341_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			52	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00343	AAV3FF_00343_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00344	AAV3FF_00344_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			66	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00345	AAV3FF_00345_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			54	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00346	AAV3FF_00346_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			58	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00348	AAV3FF_00348_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			36	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00349	AAV3FF_00349_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00350	AAV3FF_00350_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			29	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00351	AAV3FF_00351_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00352	AAV3FF_00352_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			36	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00353	AAV3FF_00353_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			47	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00354	AAV3FF_00354_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			30	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00355	AAV3FF_00355_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00356	AAV3FF_00356_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00358	AAV3FF_00358_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			65	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00359	AAV3FF_00359_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			34	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00361	AAV3FF_00361_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00362	AAV3FF_00362_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00363	AAV3FF_00363_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00364	AAV3FF_00364_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00366	AAV3FF_00366_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00367	AAV3FF_00367_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00368	AAV3FF_00368_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00373	AAV3FF_00373_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			60	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00374	AAV3FF_00374_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			98	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00375	AAV3FF_00375_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			44	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00376	AAV3FF_00376_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			47	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00377	AAV3FF_00377_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			216	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00378	AAV3FF_00378_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			206	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00379	AAV3FF_00379_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			4	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00380	AAV3FF_00380_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00384	AAV3FF_00384_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			43	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00386	AAV3FF_00386_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00387	AAV3FF_00387_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			22	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00388	AAV3FF_00388_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			23	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00400	AAV3FF_00400_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			47	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00401	AAV3FF_00401_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			60	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00402	AAV3FF_00402_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			68	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00403	AAV3FF_00403_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			101	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00404	AAV3FF_00404_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			72	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00405	AAV3FF_00405_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			93	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00406	AAV3FF_00406_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			20	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00407	AAV3FF_00407_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00410	AAV3FF_00410_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00411	AAV3FF_00411_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			54	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00420	AAV3FF_00420_TL	Total Length	http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX			117	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00001	AAV3FF_00001_presrvation	Preservation Method		Ethanol				
AAV3FF_00002	AAV3FF_00002_presrvation	Preservation Method		Ethanol				
AAV3FF_00003	AAV3FF_00003_presrvation	Preservation Method		Ethanol				
AAV3FF_00004	AAV3FF_00004_presrvation	Preservation Method		Ethanol				
AAV3FF_00006	AAV3FF_00006_presrvation	Preservation Method		Ethanol				
AAV3FF_00007	AAV3FF_00007_presrvation	Preservation Method		Ethanol				
AAV3FF_00012	AAV3FF_00012_presrvation	Preservation Method		Ethanol				
AAV3FF_00013	AAV3FF_00013_presrvation	Preservation Method		Ethanol				
AAV3FF_00014	AAV3FF_00014_presrvation	Preservation Method		formalin				
AAV3FF_00015	AAV3FF_00015_presrvation	Preservation Method		formalin				
AAV3FF_00016	AAV3FF_00016_presrvation	Preservation Method		formalin				
AAV3FF_00017	AAV3FF_00017_presrvation	Preservation Method		formalin				
AAV3FF_00018	AAV3FF_00018_presrvation	Preservation Method		formalin				
AAV3FF_00019	AAV3FF_00019_presrvation	Preservation Method		formalin				
AAV3FF_00020	AAV3FF_00020_presrvation	Preservation Method		formalin				
AAV3FF_00021	AAV3FF_00021_presrvation	Preservation Method		formalin				
AAV3FF_00022	AAV3FF_00022_presrvation	Preservation Method		formalin				
AAV3FF_00023	AAV3FF_00023_presrvation	Preservation Method		formalin				
AAV3FF_00024	AAV3FF_00024_presrvation	Preservation Method		formalin				
AAV3FF_00025	AAV3FF_00025_presrvation	Preservation Method		formalin				
AAV3FF_00026	AAV3FF_00026_presrvation	Preservation Method		formalin				
AAV3FF_00027	AAV3FF_00027_presrvation	Preservation Method		formalin				
AAV3FF_00028	AAV3FF_00028_presrvation	Preservation Method		formalin				
AAV3FF_00029	AAV3FF_00029_presrvation	Preservation Method		formalin				
AAV3FF_00030	AAV3FF_00030_presrvation	Preservation Method		formalin				
AAV3FF_00031	AAV3FF_00031_presrvation	Preservation Method		formalin				
AAV3FF_00032	AAV3FF_00032_presrvation	Preservation Method		formalin				
AAV3FF_00033	AAV3FF_00033_presrvation	Preservation Method		formalin				
AAV3FF_00034	AAV3FF_00034_presrvation	Preservation Method		formalin				
AAV3FF_00035	AAV3FF_00035_presrvation	Preservation Method		formalin				
AAV3FF_00036	AAV3FF_00036_presrvation	Preservation Method		formalin				
AAV3FF_00037	AAV3FF_00037_presrvation	Preservation Method		formalin				
AAV3FF_00038	AAV3FF_00038_presrvation	Preservation Method		formalin				
AAV3FF_00039	AAV3FF_00039_presrvation	Preservation Method		formalin				
AAV3FF_00040	AAV3FF_00040_presrvation	Preservation Method		formalin				
AAV3FF_00041	AAV3FF_00041_presrvation	Preservation Method		formalin				
AAV3FF_00042	AAV3FF_00042_presrvation	Preservation Method		formalin				
AAV3FF_00043	AAV3FF_00043_presrvation	Preservation Method		formalin				
AAV3FF_00044	AAV3FF_00044_presrvation	Preservation Method		formalin				
AAV3FF_00045	AAV3FF_00045_presrvation	Preservation Method		formalin				
AAV3FF_00046	AAV3FF_00046_presrvation	Preservation Method		Frozen				
AAV3FF_00047	AAV3FF_00047_presrvation	Preservation Method		Frozen				
AAV3FF_00048	AAV3FF_00048_presrvation	Preservation Method		Frozen				
AAV3FF_00049	AAV3FF_00049_presrvation	Preservation Method		Frozen				
AAV3FF_00050	AAV3FF_00050_presrvation	Preservation Method		Frozen				
AAV3FF_00051	AAV3FF_00051_presrvation	Preservation Method		Frozen				
AAV3FF_00052	AAV3FF_00052_presrvation	Preservation Method		Frozen				
AAV3FF_00053	AAV3FF_00053_presrvation	Preservation Method		Frozen				
AAV3FF_00054	AAV3FF_00054_presrvation	Preservation Method		Frozen				
AAV3FF_00055	AAV3FF_00055_presrvation	Preservation Method		Frozen				
AAV3FF_00056	AAV3FF_00056_presrvation	Preservation Method		Frozen				
AAV3FF_00057	AAV3FF_00057_presrvation	Preservation Method		Frozen				
AAV3FF_00058	AAV3FF_00058_presrvation	Preservation Method		Frozen				
AAV3FF_00059	AAV3FF_00059_presrvation	Preservation Method		Frozen				
AAV3FF_00060	AAV3FF_00060_presrvation	Preservation Method		Frozen				
AAV3FF_00061	AAV3FF_00061_presrvation	Preservation Method		Frozen				
AAV3FF_00062	AAV3FF_00062_presrvation	Preservation Method		Frozen				
AAV3FF_00063	AAV3FF_00063_presrvation	Preservation Method		Frozen				
AAV3FF_00064	AAV3FF_00064_presrvation	Preservation Method		Frozen				
AAV3FF_00065	AAV3FF_00065_presrvation	Preservation Method		Frozen				
AAV3FF_00066	AAV3FF_00066_presrvation	Preservation Method		Frozen				
AAV3FF_00067	AAV3FF_00067_presrvation	Preservation Method		Frozen				
AAV3FF_00068	AAV3FF_00068_presrvation	Preservation Method		Frozen				
AAV3FF_00069	AAV3FF_00069_presrvation	Preservation Method		Frozen				
AAV3FF_00070	AAV3FF_00070_presrvation	Preservation Method		Frozen				
AAV3FF_00071	AAV3FF_00071_presrvation	Preservation Method		Frozen				
AAV3FF_00072	AAV3FF_00072_presrvation	Preservation Method		Frozen				
AAV3FF_00073	AAV3FF_00073_presrvation	Preservation Method		Frozen				
AAV3FF_00074	AAV3FF_00074_presrvation	Preservation Method		Frozen				
AAV3FF_00075	AAV3FF_00075_presrvation	Preservation Method		Frozen				
AAV3FF_00076	AAV3FF_00076_presrvation	Preservation Method		Frozen				
AAV3FF_00077	AAV3FF_00077_presrvation	Preservation Method		Ethanol				
AAV3FF_00078	AAV3FF_00078_presrvation	Preservation Method		Ethanol				
AAV3FF_00079	AAV3FF_00079_presrvation	Preservation Method		Ethanol				
AAV3FF_00080	AAV3FF_00080_presrvation	Preservation Method		Ethanol				
AAV3FF_00081	AAV3FF_00081_presrvation	Preservation Method		Ethanol				
AAV3FF_00082	AAV3FF_00082_presrvation	Preservation Method		Ethanol				
AAV3FF_00083	AAV3FF_00083_presrvation	Preservation Method		Ethanol				
AAV3FF_00084	AAV3FF_00084_presrvation	Preservation Method		Ethanol				
AAV3FF_00085	AAV3FF_00085_presrvation	Preservation Method		Ethanol				
AAV3FF_00086	AAV3FF_00086_presrvation	Preservation Method		Ethanol				
AAV3FF_00087	AAV3FF_00087_presrvation	Preservation Method		Ethanol				
AAV3FF_00088	AAV3FF_00088_presrvation	Preservation Method		Ethanol				
AAV3FF_00089	AAV3FF_00089_presrvation	Preservation Method		Ethanol				
AAV3FF_00090	AAV3FF_00090_presrvation	Preservation Method		Ethanol				
AAV3FF_00091	AAV3FF_00091_presrvation	Preservation Method		Ethanol				
AAV3FF_00092	AAV3FF_00092_presrvation	Preservation Method		Ethanol				
AAV3FF_00093	AAV3FF_00093_presrvation	Preservation Method		Ethanol				
AAV3FF_00094	AAV3FF_00094_presrvation	Preservation Method		Ethanol				
AAV3FF_00095	AAV3FF_00095_presrvation	Preservation Method		Ethanol				
AAV3FF_00096	AAV3FF_00096_presrvation	Preservation Method		Ethanol				
AAV3FF_00097	AAV3FF_00097_presrvation	Preservation Method		Ethanol				
AAV3FF_00098	AAV3FF_00098_presrvation	Preservation Method		Ethanol				
AAV3FF_00099	AAV3FF_00099_presrvation	Preservation Method		Ethanol				
AAV3FF_00100	AAV3FF_00100_presrvation	Preservation Method		Ethanol				
AAV3FF_00101	AAV3FF_00101_presrvation	Preservation Method		Ethanol				
AAV3FF_00102	AAV3FF_00102_presrvation	Preservation Method		Ethanol				
AAV3FF_00103	AAV3FF_00103_presrvation	Preservation Method		Ethanol				
AAV3FF_00104	AAV3FF_00104_presrvation	Preservation Method		Ethanol				
AAV3FF_00105	AAV3FF_00105_presrvation	Preservation Method		Ethanol				
AAV3FF_00106	AAV3FF_00106_presrvation	Preservation Method		Ethanol				
AAV3FF_00107	AAV3FF_00107_presrvation	Preservation Method		Ethanol				
AAV3FF_00108	AAV3FF_00108_presrvation	Preservation Method		Ethanol				
AAV3FF_00109	AAV3FF_00109_presrvation	Preservation Method		Ethanol				
AAV3FF_00110	AAV3FF_00110_presrvation	Preservation Method		Ethanol				
AAV3FF_00111	AAV3FF_00111_presrvation	Preservation Method		Ethanol				
AAV3FF_00112	AAV3FF_00112_presrvation	Preservation Method		Ethanol				
AAV3FF_00113	AAV3FF_00113_presrvation	Preservation Method		Ethanol				
AAV3FF_00114	AAV3FF_00114_presrvation	Preservation Method		Ethanol				
AAV3FF_00115	AAV3FF_00115_presrvation	Preservation Method		Ethanol				
AAV3FF_00116	AAV3FF_00116_presrvation	Preservation Method		Ethanol				
AAV3FF_00117	AAV3FF_00117_presrvation	Preservation Method		Ethanol				
AAV3FF_00118	AAV3FF_00118_presrvation	Preservation Method		Ethanol				
AAV3FF_00119	AAV3FF_00119_presrvation	Preservation Method		Ethanol				
AAV3FF_00120	AAV3FF_00120_presrvation	Preservation Method		Ethanol				
AAV3FF_00121	AAV3FF_00121_presrvation	Preservation Method		Ethanol				
AAV3FF_00123	AAV3FF_00123_presrvation	Preservation Method		Ethanol				
AAV3FF_00124	AAV3FF_00124_presrvation	Preservation Method		Ethanol				
AAV3FF_00125	AAV3FF_00125_presrvation	Preservation Method		Ethanol				
