"mediaID"	"mediaType"	"accessURI"	"format"	"rights"	"Owner"	"mediaDescription"
"P164.1AS_01L11S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_06SP164.1AS_dry_2018_01L11S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_07SP164.1AS_dry_2018_01L11S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_08SP164.1AS_dry_2018_01L11S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_09SP164.1AS_dry_2018_01L11S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_10SP164.1AS_dry_2018_01L11S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_11SP164.1AS_dry_2018_01L11S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BL_01L35S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BLP164.1BL_01L35S_01LP164.1BL_dry_2018_01L35S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_01SP164.1BS_dry_2018_01L35S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_02SP164.1BS_dry_2018_01L35S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_03SP164.1BS_dry_2018_01L35S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_04SP164.1BS_dry_2018_01L35S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_05SP164.1BS_dry_2018_01L35S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_06SP164.1BS_dry_2018_01L35S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_07SP164.1BS_dry_2018_01L35S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_08SP164.1BS_dry_2018_01L35S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_09SP164.1BS_dry_2018_01L35S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_10SP164.1BS_dry_2018_01L35S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_11SP164.1BS_dry_2018_01L35S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_12SP164.1BS_dry_2018_01L35S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_13SP164.1BS_dry_2018_01L35S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_14SP164.1BS_dry_2018_01L35S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_15SP164.1BS_dry_2018_01L35S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_16SP164.1BS_dry_2018_01L35S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_17S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_17SP164.1BS_dry_2018_01L35S_17S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_18S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_18SP164.1BS_dry_2018_01L35S_18S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_19S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_19SP164.1BS_dry_2018_01L35S_19S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_20S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_20SP164.1BS_dry_2018_01L35S_20S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_21S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_21SP164.1BS_dry_2018_01L35S_21S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_22S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_22SP164.1BS_dry_2018_01L35S_22S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_23S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_23SP164.1BS_dry_2018_01L35S_23S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_24S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_24SP164.1BS_dry_2018_01L35S_24S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_25S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_25SP164.1BS_dry_2018_01L35S_25S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_26S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_26SP164.1BS_dry_2018_01L35S_26S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_27S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_27SP164.1BS_dry_2018_01L35S_27S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_28S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_28SP164.1BS_dry_2018_01L35S_28S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_29S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_29SP164.1BS_dry_2018_01L35S_29S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_30S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_30SP164.1BS_dry_2018_01L35S_30S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_31S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_31SP164.1BS_dry_2018_01L35S_31S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_32S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_32SP164.1BS_dry_2018_01L35S_32S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_33S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_33SP164.1BS_dry_2018_01L35S_33S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_34S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_34SP164.1BS_dry_2018_01L35S_34S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1BS_01L35S_35S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1BSP164.1BS_01L35S_35SP164.1BS_dry_2018_01L35S_35S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AL_02L14S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ALP168.1AL_02L14S_01LP168.1AL_dry_2018_02L14S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AL_02L14S_02L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ALP168.1AL_02L14S_02LP168.1AL_dry_2018_02L14S_02L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AS_02L14S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ASP168.1AS_02L14S_01SP168.1AS_dry_2018_02L14S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AS_02L14S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ASP168.1AS_02L14S_02SP168.1AS_dry_2018_02L14S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AS_02L14S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ASP168.1AS_02L14S_03SP168.1AS_dry_2018_02L14S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AS_02L14S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ASP168.1AS_02L14S_04SP168.1AS_dry_2018_02L14S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AS_02L14S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ASP168.1AS_02L14S_05SP168.1AS_dry_2018_02L14S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P168.1AS_02L14S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP168.1ASP168.1AS_02L14S_06SP168.1AS_dry_2018_02L14S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
