event_id	parent_event_id	preferred_event_name	event_category	event_type	dataset_name	dataset_id	field_number	event_conducted_by	event_conducted_by_id	event_date	event_time	start_day_of_year	end_day_of_year	year	month	day	verbatim_event_date	verbatim_locality	verbatim_elevation	verbatim_depth	verbatim_coordinates	verbatim_latitude	verbatim_longitude	verbatim_coordinate_system	verbatim_srs	georeference_verification_status	habitat	event_effort	field_notes	event_references	event_remarks	location_id	higher_geography_id	higher_geography	continent	water_body	island_group	island	country	country_code	state_province	county	municipality	locality	site_number	minimum_elevation_in_meters	maximum_elevation_in_meters	vertical_datum	minimum_depth_in_meters	maximum_depth_in_meters	minimum_distance_above_surface_in_meters	maximum_distance_above_surface_in_meters	location_remarks	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spatial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georeferenced_by	georeferenced_by_id	georeferenced_date	georeference_protocol	georeference_protocol_id	georeference_sources	georeference_remarks	preferred_spatial_representation	geological_context_id	feedback_url	information_withheld	data_generalizations
91be00a7-ca5c-4a24-befc-871c22d7b174	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:15:00Z	16:15:00			2020	9	4	2020/09/04 9:15 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1339101025	-118.5531507721	epsg:4326	26								2020-09-04					point-radius				
cbb17467-ea2f-4e17-a49e-117c630d9acc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:18:00Z	16:18:00			2020	9	4	2020/09/04 9:18 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1337058493	-118.5525124063	epsg:4326	26								2020-09-04					point-radius				
560b1868-33c3-42eb-ab23-4868611b4a8e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:22:00Z	16:22:00			2020	9	4	2020/09/04 9:22 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1337058493	-118.5525124063	epsg:4326	26								2020-09-04					point-radius				
26b64793-e2bf-43d3-a548-37d7dbd66550	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:25:00Z	16:25:00			2020	9	4	2020/09/04 9:25 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1337058493	-118.5525124063	epsg:4326	26								2020-09-04					point-radius				
1702a8b1-30c7-415a-a4e7-c13e8a00919f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:25:00Z	16:25:00			2020	9	4	2020/09/04 9:25 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1337058493	-118.5525124063	epsg:4326	26								2020-09-04					point-radius				
45b03663-2c54-41b7-8b26-d5a445818223	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:43:23Z	15:43:23			2020	9	6	Sun Sep 06 2020 08:43:23 GMT-0700 (PDT)	Santa Monica Mountains National Recreation Area, Malibu, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Malibu, CA, US										34.032495576	-118.6854200811	epsg:4326	5								2020-09-06					point-radius				
1bdb1f21-1dd0-4f97-bb7b-234b2778de74	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:43:32Z	15:43:32			2020	9	6	Sun Sep 06 2020 08:43:32 GMT-0700 (PDT)	Santa Monica Mountains National Recreation Area, Malibu, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Malibu, CA, US										34.0325002699	-118.6854272896	epsg:4326	5								2020-09-06					point-radius				
d78e0958-e33a-4990-8a56-88e3ca325756	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:44:02Z	15:44:02			2020	9	6	Sun Sep 06 2020 08:44:02 GMT-0700 (PDT)	Santa Monica Mountains National Recreation Area, Malibu, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Malibu, CA, US										34.032474705	-118.6855187361	epsg:4326	5								2020-09-06					point-radius				
61c7e253-0402-473b-9be9-530cc68a6355	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:44:28Z	15:44:28			2020	9	6	Sun Sep 06 2020 08:44:28 GMT-0700 (PDT)	Santa Monica Mountains National Recreation Area, Malibu, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Malibu, CA, US										34.0324746631	-118.6854282954	epsg:4326	5								2020-09-06					point-radius				
ba853ad4-136a-4ed7-a629-8863da0c7df4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:28:00Z	15:28:00			2020	9	6	2020/09/06 8:28 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0340546774	-118.6840636253	epsg:4326	29								2020-09-06					point-radius				
1f6e7ee8-ff03-4772-9dd5-a38b56f27104	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:34:00Z	15:34:00			2020	9	6	2020/09/06 8:34 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.03382351	-118.683366251	epsg:4326	29								2020-09-06					point-radius				
7e70bbcf-f7f7-4d92-9314-bbb37cd51b1f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:34:00Z	15:34:00			2020	9	6	2020/09/06 8:34 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.03382351	-118.683366251	epsg:4326	29								2020-09-06					point-radius				
c0ac6981-b74b-430b-a522-e132bfc600f9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:50:00Z	15:50:00			2020	9	6	2020/09/06 8:50 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0324826196	-118.6845517874	epsg:4326	29								2020-09-06					point-radius				
739e26aa-0b73-4052-9348-886d59ff637a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T15:50:00Z	15:50:00			2020	9	6	2020/09/06 8:50 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0324826196	-118.6845517874	epsg:4326	29								2020-09-06					point-radius				
a40acfc4-7b9f-4f7b-ab57-817ad170ecb1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T16:32:00Z	16:32:00			2020	9	6	2020/09/06 9:32 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0349685541	-118.6799385253	epsg:4326	30								2020-09-06					point-radius				
431c3696-83fd-4032-be1e-43743a255ee6	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-06T16:32:00Z	16:32:00			2020	9	6	2020/09/06 9:32 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0349685541	-118.6799385253	epsg:4326	30								2020-09-06					point-radius				
b523739e-e92e-4114-af9b-c38f79192552	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				1113207								2020-09-02	colorado lagoon, Long Beach, ca																					United States		California	Los Angeles		colorado lagoon, Long Beach, ca										33.771109	-118.13592	epsg:4326	2								2020-09-02					point-radius				
df12e0a1-7307-4f6e-97e8-42d0a13f25b5	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-11T21:36:00Z	21:36:00			2020	9	11	2020/09/11 2:36 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.1465169955	-118.4203396844	epsg:4326	22								2020-09-11					point-radius				
db7a6c9b-82ee-45c3-aa9b-8656836a11d1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-17T21:39:54Z	21:39:54			2020	9	17	Thu Sep 17 2020 14:39:54 GMT-0700 (PDT)	Leo Carrillo State Park, Malibu, CA, US																					United States		California	Los Angeles		Leo Carrillo State Park, Malibu, CA, US										34.0449928679	-118.9350414557	epsg:4326	10								2020-09-17					point-radius				
d0289f7f-5df6-4774-9ee6-1e7720eaebba	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-17T21:41:00Z	21:41:00			2020	9	17	2020/09/17 2:41 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0448623226	-118.934945572	epsg:4326	28								2020-09-17					point-radius				
c5496965-b4f2-4afd-ad14-96a3bbfff1b3	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-17T21:46:00Z	21:46:00			2020	9	17	2020/09/17 2:46 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0448623226	-118.934945572	epsg:4326	28								2020-09-17					point-radius				
105b349f-39a6-4ccd-bd57-89c25159887c	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-18T00:04:00Z	00:04:00			2020	9	18	2020/09/17 5:04 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0448486116	-118.9343085603	epsg:4326	27								2020-09-17					point-radius				
45423cd2-d3df-4de8-afb7-40b37e364d15	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-18T00:04:00Z	00:04:00			2020	9	18	2020/09/17 5:04 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0448486116	-118.9343085603	epsg:4326	27								2020-09-17					point-radius				
77b7154f-832b-4865-9076-a3992dec9bc4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				497764	2020-09-22T17:53:00Z	17:53:00			2020	9	22	2020/09/22 10:53 AM PDT	Westlake Village, CA, USA																					United States		California	Los Angeles		Westlake Village, CA, USA										34.1306540346	-118.8218217425	epsg:4326	15								2020-09-22					point-radius				
d5958a84-7919-411b-bc5a-6941dfb2b4b9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				497764	2020-09-25T16:18:00Z	16:18:00			2020	9	25	2020/09/25 9:18 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0357118625	-118.6877717363	epsg:4326	15								2020-09-25					point-radius				
f8821890-51b8-40ca-9ac1-04c41335ffc7	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				497764	2020-09-25T17:00:00Z	17:00:00			2020	9	25	2020/09/25 10:00 AM PDT	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.035747426	-118.6899711477	epsg:4326	15								2020-09-25					point-radius				
e3b97e18-be36-49bc-b1de-edcaab35606b	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				497764	2020-09-26T21:09:00Z	21:09:00			2020	9	26	2020/09/26 2:09 PM PDT	Pico, Santa Monica, CA, USA																					United States		California	Los Angeles	Santa Monica, CA	Pico, Santa Monica, CA, USA										34.0182868457	-118.4771063141	epsg:4326	15								2020-09-26					point-radius				
ec3fd57e-c685-441d-ba62-1d49b61225b6	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-27T16:02:00Z	16:02:00			2020	9	27	2020/09/27 9:02 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1023130739	-118.7076437109	epsg:4326	29								2020-09-27					point-radius				
972cb0d8-9c6d-4c47-8657-9967f1d8737f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-27T16:02:00Z	16:02:00			2020	9	27	2020/09/27 9:02 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1023130739	-118.7076437109	epsg:4326	29								2020-09-27					point-radius				
f2529d38-eee4-4c67-b9a0-875cba042839	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-27T17:08:00Z	17:08:00			2020	9	27	2020/09/27 10:08 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1019266242	-118.7024362021	epsg:4326	28								2020-09-27					point-radius				
7f8eb6bd-e75e-459f-b8fa-a100527bcfbe	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-27T17:10:00Z	17:10:00			2020	9	27	2020/09/27 10:10 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1019266242	-118.7024362021	epsg:4326	28								2020-09-27					point-radius				
b8a82953-e850-48a4-b61f-1545b4e5303e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-27T17:10:00Z	17:10:00			2020	9	27	2020/09/27 10:10 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1019266242	-118.7024362021	epsg:4326	28								2020-09-27					point-radius				
9af34b42-3d6f-48d0-a281-e83762b2d447	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-27T17:21:00Z	17:21:00			2020	9	27	2020/09/27 10:21 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1028883032	-118.7071220212	epsg:4326	28								2020-09-27					point-radius				
